arxiv_id,concept_iri,canonical_label,usage_context,extraction_rule
2606.18730v1,http://example.org/mathkg/Integer,Integer,"of the MT-TSP where the agent trajectory must avoid moving obstacles. We present a Mixed-Integer Conic Programming (MICP) formulation that can be solved using off-the-shelf solvers, as well as a fast and sc",MathEntRuler lexical concept match
2606.18730v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1988,Formula,"ajectory must avoid moving obstacles. We present a Mixed-Integer Conic Programming (MICP) formulation that can be solved using off-the-shelf solvers, as well as a fast and scalable Two-Phase Bilevel Search (",MathEntRuler lexical concept match
2606.18730v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,ty feasible solutions for the problem. We evaluate our approaches against an existing baseline algorithm on a broad range of problem instances with up to 40 targets and 40 obstacles. The results demonstra,MathEntRuler lexical concept match
2606.18730v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,"es with up to 40 targets and 40 obstacles. The results demonstrate that both the proposed methods significantly outperform the baseline with respect to success rates, solution costs, and computation time.",MathEntRuler lexical concept match
2606.18727v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"ete equivalence in the reflexive case. We apply our results to (vector-valued) continuous function spaces, which extends some earlier results and recovers few operator theoretical results with alternative pro",MathEntRuler lexical concept match
2606.18727v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1988,Formula,and the strictness of this gap is confirmed by counterexamples in $\ell_\infty^2$. A dual formulation of norming approximate orthogonality is established with a complete equivalence in the reflexive case. We,MathEntRuler lexical concept match
2606.18727v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1693,Vector,"s established with a complete equivalence in the reflexive case. We apply our results to (vector-valued) continuous function spaces, which extends some earlier results and recovers few operator theoretical",MathEntRuler lexical concept match
2606.18727v1,http://example.org/mathkg/Scalar,Scalar,\nperp y \iff \|x+λy\|\geq (1-δ)\|x\|-\frac{\varepsilon}{1-δ}\|λy\|~\qquad \forall ~\text{scalars}~λ. \] This framework interpolates between two notions of approximate orthogonality in normed linear spaces,MathEntRuler lexical concept match
2606.18727v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,"Norming Approximate Orthogonality in Normed Linear Spaces We introduce and study the notion of \emph{norming approximate orthogonality}, a two-parameter gener",MathEntRuler lexical concept match
2606.18725v1,http://example.org/mathkg/Equality,Equality,"mental tensors of the submersion and the Riemannian map. Furthermore, we characterize the equality cases through precise algebraic conditions on the corresponding shape operators, providing their geometric in",MathEntRuler lexical concept match
2606.18725v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,"Generalized Chen's inequalities for Riemannian submersions and Riemannian maps with Applications In this paper, we establish generalized B.-Y. Chen inequalities for Riemannian submersions",MathEntRuler lexical concept match
2606.18725v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,"n and the Riemannian map. Furthermore, we characterize the equality cases through precise algebraic conditions on the corresponding shape operators, providing their geometric interpretation. As applications,",MathEntRuler lexical concept match
2606.18724v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E847,Set,"cal system with vanishing damping $α/t$, where $α\geq 3$. Under the merely convex-concave setting, we prove convergence of the primal-dual trajectory to a saddle point. In the noncritical regime $α>3$, w",MathEntRuler lexical concept match
2606.18724v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1315,Addition,"ed rate $o(1/t^{2})$ for the primal-dual gap and $o(1/t)$ for the velocity, and, under an additional Lipschitz gradient assumption, $o(1/t)$ for the stationarity residual. We then derive a structure-preservin",MathEntRuler lexical concept match
2606.18724v1,http://example.org/mathkg/Sequence,Sequence,"st primal-dual algorithm with Nesterov extrapolation. For a general accelerated parameter sequence ${t_k}$ satisfying $t_{k+1}^2-t_k^2\le ρt_{k+1}$ with $ρ\in(0,1]$, we prove the $O(1/t_k^{2})$ convergence ra",MathEntRuler lexical concept match
2606.18724v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,Fast primal-dual methods for convex-concave bilinear saddle point problems: continuous-time dynamics and discrete algorithms This paper studies Nesterov accelerated methods fo,MathEntRuler lexical concept match
2606.18724v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1168,Line,Fast primal-dual methods for convex-concave bilinear saddle point problems: continuous-time dynamics and discrete algorithms This paper studies Nesterov acceler,MathEntRuler lexical concept match
2606.18724v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,Fast primal-dual methods for convex-concave bilinear saddle point problems: continuous-time dynamics and discrete algorithms This pap,MathEntRuler lexical concept match
2606.18724v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1700,Gradient,"for the primal-dual gap and $o(1/t)$ for the velocity, and, under an additional Lipschitz gradient assumption, $o(1/t)$ for the stationarity residual. We then derive a structure-preserving finite-difference d",MathEntRuler lexical concept match
2606.18722v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"to $1$ as $t\rightarrow \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high",MathEntRuler lexical concept match
2606.18722v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2114,Number,"dently) with probability proportional to their degrees. Let $ω(\mathbb{G})$ be the clique number of a graph $\mathbb{G}$, i.e.\ the number of vertices in a largest complete subgraph of $\mathbb{G}_{}$. Alve",MathEntRuler lexical concept match
2606.18722v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E887,Graph,"Very large cliques in a scale-free random graph In this short article we consider a preferential attachment random graph model with edge steps, studied by Al",MathEntRuler lexical concept match
2606.18722v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2410,Probability,"o it, the model evolves as follows. At every subsequent (discrete) time step, either with probability $p$ we add a vertex to the graph and connect it to exactly one of the older vertices selected with probabilit",MathEntRuler lexical concept match
2606.18722v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1324,Map,"w \infty$). Here we strengthen this bound by showing that, for any function $f:\mathbb{N}\mapsto \mathbb{N}$ that satisfies $f(t)\rightarrow \infty$ as $t\rightarrow \infty$, with high probability \[ω(\m",MathEntRuler lexical concept match
2606.18718v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1505,Function,"oint, perfect spheres. We rigorously define the algebraic properties of this new distance function and demonstrate its consistency across various dimensions. Furthermore, we explore the structural characteris",MathEntRuler lexical concept match
2606.18718v1,http://example.org/mathkg/Limit,Limit,"acking problem was provided by Hamming via his well-known perfect codes. However, a major limitation of the traditional Hamming metric is its strict applicability, as it allows perfect partitioning only fo",MathEntRuler lexical concept match
2606.18718v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E887,Graph,"a fundamental and complex problem with significant implications for coding theory, cryptography, and discrete mathematics. The classical solution to the perfect sphere packing problem was provided by Hamm",MathEntRuler lexical concept match
2606.18718v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2108,Distance,"rained dimensions. To address this structural limitation, this article introduces a novel distance metric specifically designed for Boolean hypercubes. The proposed metric modifies the topological properties",MathEntRuler lexical concept match
2606.18718v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"lity, as it allows perfect partitioning only for spaces with specific, highly constrained dimensions. To address this structural limitation, this article introduces a novel distance metric specifically designe",MathEntRuler lexical concept match
2606.18718v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2,Algebra,"space of any arbitrary dimension into disjoint, perfect spheres. We rigorously define the algebraic properties of this new distance function and demonstrate its consistency across various dimensions. Further",MathEntRuler lexical concept match
2606.18718v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1374,Join,"it mathematically viable to partition a Boolean space of any arbitrary dimension into disjoint, perfect spheres. We rigorously define the algebraic properties of this new distance function and demonstrat",MathEntRuler lexical concept match
2606.18700v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E293,Point,his phenomenon to mean mixture curvature and discuss it from an information-geometric viewpoint.,MathEntRuler lexical concept match
2606.18700v1,http://example.org/mathkg/Mean,Mean,"der the resulting loss, the Bayesian predictive Lévy density is shown to be the posterior mean Lévy density. Unlike the normal and Poisson models, infinitesimal prediction in the Gamma model does not redu",MathEntRuler lexical concept match
2606.18695v1,http://example.org/mathkg/Element,Element,"of solutions in a three-dimensional domain. To support the theoretical analysis, a finite element method is developed for the numerical approximation of the system, and convergence studies based on mesh refi",MathEntRuler lexical concept match
2606.18695v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E1891,Equation,driven fish--mussel ecosystem model described by a coupled system of partial differential equations subject to homogeneous Neumann boundary conditions. Under suitable assumptions on the system parameters and,MathEntRuler lexical concept match
2606.18695v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2145,Group,"d initial data, we establish the global existence of classical solutions by employing semigroup methods together with a priori estimates. We also examine the possible blow-up behavior of solutions in a thr",MathEntRuler lexical concept match
2606.18695v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E2106,Dimension,"a priori estimates. We also examine the possible blow-up behavior of solutions in a three-dimensional domain. To support the theoretical analysis, a finite element method is developed for the numerical approxi",MathEntRuler lexical concept match
2606.18695v1,http://cll.niimm.ksu.ru/ontologies/mathematics#E449,Method,"ial data, we establish the global existence of classical solutions by employing semigroup methods together with a priori estimates. We also examine the possible blow-up behavior of solutions in a three-dime",MathEntRuler lexical concept match
